id,instructions,prompt,body,createdAt,updatedAt,ruleId,hint
824,"Rewrite the sentence, replacing the blank with either <b>mint</b> or <b>meant</b>.","Everybody has uttered the phrase, ""That's not what I _____ to say.""","---
- Everybody has uttered the phrase, ""That's not what I {meant} to say.""
",11/12/2013 18:29:55,5/3/2014 14:14:26,198,
822,"Rewrite the sentence, replacing the blank with either <b>thrown</b> or <b>throne</b>.","My dad calls the leather chair in the living room his ""_____.""","---
- My dad calls the leather chair in the living room his ""{throne}.""
",11/12/2013 18:27:51,5/3/2014 14:14:53,197,
674,"Rewrite the sentence, placing commas in the right places.","I sent the letter to 22 Periwinkle Way Miami Florida, 01234.","---
- I sent the letter to {22 Periwinkle Way, Miami, Florida 01234}.
",10/13/2013 22:00:39,5/5/2014 22:49:12,163,
1876,"Rewrite the sentence, choosing the underlined address with appropriate commas.","I sent the letter to <u>22 Periwinkle Way, Miami, Florida 01234 / 22 Periwinkle Way Miami Florida 01234</u>.","---
- I sent the letter to {22 Periwinkle Way, Miami, Florida 01234}.
",4/19/2014 15:43:02,5/5/2014 22:49:53,452,
1424,"Rewrite the sentence, changing the underlined verb to the past tense.",I <u>break</u> the chocolate in half before eating it.,"---
- I {broke} the chocolate in half before eating it.
",4/19/2014 15:42:36,5/6/2014 22:04:08,334,
1956,"Rewrite the sentence placing a comma in the appropriate place, if necessary.  In some sentences the comma is already correctly placed.",I waited by the car. Meanwhile Ron was getting dressed inside.,"---
- I waited by the car. {Meanwhile,} Ron was getting dressed inside.
",4/19/2014 15:43:06,5/6/2014 22:09:02,465,
1748,"Rewrite the sentence, changing the underlined verb into the future tense.",Alexis will <u>makes</u> an effort to compose music in her spare time.,"---
- Alexis will {make} an effort to compose music in her spare time.
",4/19/2014 15:42:55,5/9/2014 14:02:00,422,
1750,"Rewrite the sentence, changing the underlined verb into the future tense.",I  <u>exercised</u> in the morning when the sun rises.,"---
- I {will exercise} in the morning when the sun rises.
",4/19/2014 15:42:55,5/9/2014 14:03:48,422,
1749,"Rewrite the sentence, changing the underlined verb into the future tense.",He <u>bake</u> cookies for his friends next week.,"---
- He {will bake} cookies for his friends next week.
",4/19/2014 15:42:55,5/9/2014 14:08:04,422,
868,"Rewrite the sentence, filling in the blank with either <b>everyday</b> or <b>every day</b>.","Graduating high school isn't an ______ occurrence, so I think it's a reason to celebrate.","---
- Graduating high school isn't an {everyday} occurrence, so I think it's a reason to
  celebrate.
",11/14/2013 7:07:36,5/17/2014 15:27:01,215,
1883,"Rewrite the sentence, placing commas in the right places.",The White House is located at 1600 Pennsylvania Ave. Washington DC 20500.,"---
- The White House is located at 1600 Pennsylvania {Ave., Washington,} DC 20500.
",4/19/2014 15:43:02,5/20/2014 2:28:07,453,
1602,Rewrite the sentence in the active voice.,The bricks were laid by the construction worker.,"---
- {The construction worker laid the bricks}.
",4/19/2014 15:42:47,5/20/2014 2:48:24,388,
1574,"Rewrite each sentence, choosing either <b>these</b> or <b>those</b>.",Did you find _____  kiwis I asked for earlier?,"---
- Did you find {those} kiwis I asked for earlier?
",4/19/2014 15:42:45,5/23/2014 0:32:03,381,
1571,"Rewrite each sentence, choosing either <b>these</b> or <b>those</b>.",We shouldn't go too close to <u>these / those</u> porcupines there.,"---
- We shouldn't go too close to {those} porcupines there.
",4/19/2014 15:42:45,5/23/2014 0:32:35,380,
1572,"Rewrite each sentence, choosing either <b>these</b> or <b>those</b>.",______ apples in that tree look ripe.,"---
- {Those} apples in that tree look ripe.
",4/19/2014 15:42:45,5/23/2014 0:32:47,380,
1573,"Rewrite each sentence, choosing either <b>these</b> or <b>those</b>.",______ guys right here are my friends.,"---
- {These} guys right here are my friends.
",4/19/2014 15:42:45,5/23/2014 0:32:56,381,
1575,"Rewrite each sentence, filling in the blank with either <b>these</b> or <b>those</b>.",I think _____ logs here are enough for a fire.,"---
- I think {these} logs here are enough for a fire.
",4/19/2014 15:42:45,5/23/2014 0:33:13,382,
1576,"Rewrite each sentence, filling in the blank with either <b>these</b> or <b>those</b>.","""Get ______ blankets off of me,"" yelled my brother.","---
- '""Get {these} blankets off of me,"" yelled my brother.'
",4/19/2014 15:42:45,5/23/2014 0:33:27,382,
1578,"Rewrite each sentence, filling in the blank with either <b>these</b> or <b>those</b>.",_____ coins keep jingling in my pocket.,"---
- {These} coins keep jingling in my pocket.
",4/19/2014 15:42:45,5/23/2014 0:33:39,382,
1579,"Rewrite each sentence, filling in the blank with either <b>these</b> or <b>those</b>.",Please place _____ documents there into a folder.,"---
- Please place {those} documents there into a folder.
",4/19/2014 15:42:45,5/23/2014 0:33:50,382,
1581,"Rewrite each sentence, filling in the blank with either <b>these</b> or <b>those</b>.",_____ quizzes we took last week were really tough.,"---
- {Those} quizzes we took last week were really tough.
",4/19/2014 15:42:45,5/23/2014 0:34:10,382,
1577,"Rewrite each sentence, filling in the blank with either <b>these</b> or <those>.",We can wear _____ new loafers here out the door.,"---
- We can wear {these} new loafers here out the door.
",4/19/2014 15:42:45,5/23/2014 0:34:17,382,
2098,"Rewrite the sentence, placing quotation marks around whatever is being said.","What a silly pup, Uncle Gary chuckled with a smile.","---
- '{""What a silly pup,""} Uncle Gary chuckled with a smile.'

",4/19/2014 15:43:27,5/23/2014 0:39:07,504,
1059,"Rewrite the sentence, placing quotation marks around whatever is being said.","What a silly pup, Uncle Gary chuckled with a smile.","---
- '{""What a silly pup,""} Uncle Gary chuckled with a smile.'
- '{""What a silly pup,""} uncle Gary chuckled with a smile.'
",12/12/2013 17:49:29,5/23/2014 0:39:23,164,
458,"Rewrite the sentence, filling in the blank with an appropriate pronoun.","When everybody receives their diploma, _____ will shake hands with the principal.","---
- When everybody receives their diploma, {they} will shake hands with the principal.
",9/20/2013 22:35:47,6/7/2014 19:33:00,145,
1187,Rewrite the sentence so that the gender or number is consistent.,"When everybody receives their diploma, he will shake hands with the principal.","---
- When everybody receives their diploma, {they} will shake hands with the principal.
",4/19/2014 15:42:15,6/7/2014 19:34:05,255,
324,"Rewrite the sentence, replacing the incorrect word with <b>which</b> or <b>who</b>.","My friend's new truck, who was on sale, needs some repairs.","---
- My friend's new truck, {which} was on sale, needs some repairs.
",9/19/2013 20:44:21,7/22/2014 14:21:49,108,
1275,"Rewrite the sentence, replacing the blank with the correct word.","My friend's new truck, ____ was on sale, needs some repairs.","---
- My friend's new truck, {which} was on sale, needs some repairs.
",4/19/2014 15:42:23,7/22/2014 14:22:32,286,
403,"Rewrite the sentence, replacing the blank word with <b>then</b> or <b>than</b>.","Go down the street, ____ take a right turn.","---
- Go down the street, {then} take a right turn.
",9/20/2013 0:04:48,7/22/2014 15:42:09,129,
404,"Rewrite the sentence, replacing the blank word with <b>then</b> or <b>than</b>.",I'd rather have two pears ____ an orange.,"---
- I'd rather have two pears {than} an orange
",9/20/2013 0:05:50,7/22/2014 15:43:10,129,
405,"Rewrite the sentence, replacing the blank with <b>then</b> or <b>than</b>.",There are more ____ 300 million people in the United States.,"---
- There are more {than} 300 million people in the United States.
",9/20/2013 0:06:38,7/22/2014 15:43:46,129,
406,"Rewrite the sentence, replacing the blank with <b>then</b> or <b>than</b>.",Her speakers can get much louder ____ mine can.,"---
- Her speakers can get much louder {than} mine can.
",9/20/2013 0:07:25,7/22/2014 15:44:15,129,
407,"Rewrite the sentence, replacing the blank with <b>then</b> or <b>than</b>.",The whole is more ___ the sum of its parts.,"---
- The whole is more {than} the sum of its parts.
",9/20/2013 0:08:25,7/22/2014 15:44:41,129,
1233,"Rewrite the sentence, replacing the blank word with <b>then</b> or <b>than</b>.",Do you like cats more ___ dogs?,"---
- Do you like cats more {than} dogs?
",4/19/2014 15:42:20,7/22/2014 15:47:01,271,
1235,"Rewrite the sentence, replacing the blank word with <b>then</b> or <b>than</b>.","That was __, this is now.","---
- 'That was {then}, this is now. '
",4/19/2014 15:42:20,7/22/2014 15:47:51,272,
1234,"Rewrite the sentence, replacing the blank word with <b>then</b> or <b>than</b>.","Once you finish your dinner, ___ you can have dessert.","---
- Once you finish your dinner, {then} you can have dessert.
",4/19/2014 15:42:20,7/22/2014 15:48:40,272,
1238,"Rewrite the sentence, filling in the blank with the correct word.",Five is more ____ four.,"---
- Five is more {than} four.
",4/19/2014 15:42:20,7/22/2014 16:08:50,273,
1237,"Rewrite the sentence, filling in the blank with the correct word.",I'd rather snowboard ___ ski.,"---
- I'd rather snowboard {than} ski.
",4/19/2014 15:42:20,7/22/2014 16:11:37,273,
1239,"Rewrite the sentence, filling in the blank with the correct word.","If you eat all of your vegetables, ____ you will grow up to be big and strong.","---
- If you eat all of your vegetables, {then} you will grow up to be big and strong.
",4/19/2014 15:42:20,7/22/2014 16:31:37,273,
2072,"Rewrite the sentence, choosing the correct underlined word.",Is <u>Tom's / Toms</u> locker open right now?,"---
- Is {Tom's} locker open right now?
",4/19/2014 15:43:25,8/15/2014 16:33:47,499,
1781,Rewrite the sentence by using <b>so</b> to make the two smaller sentences into one larger sentence.,We skipped a step in the recipe. The cake might take awhile.,"---
- We skipped a step in the {recipe, so the} cake might take awhile.
",4/19/2014 15:42:56,9/3/2014 0:31:50,427,
1788,Rewrite the sentence by using <b>because</b> to make the two smaller sentences into one larger sentence.,It's a great day to ski. The snow is like powder.,"---
- It's a great day to ski {because the} snow is like powder.
",4/19/2014 15:42:57,9/3/2014 0:33:23,427,
1580,"Rewrite each sentence, filling in the blank with either <b>these</b> or <b>those</b>.",_____ campsites over the hill are the best ones.,"---
- {Those} campsites over the hill are the best ones.
",4/19/2014 15:42:45,9/4/2014 23:00:48,382,
1786,Rewrite the sentence by using <b>because</b> to make the two smaller sentences into one larger sentence.,I'm bringing a jacket. I think there will be a blizzard.,"---
- I'm bringing a jacket {because} I think there will be a blizzard.
",4/19/2014 15:42:57,9/4/2014 23:01:41,427,
45,Rewrite the sentence with the correct underlined noun.,"Someday, I will go to <u>china / China / china's</u>.","---
- Someday, I will go to {China}.
",9/15/2013 22:13:54,9/18/2014 17:19:18,11,
811,"Rewrite the sentence, filling in the blank with <b>loose</b> or <b>lose</b>.","My surfing friends are always telling me to, ""hang _____.""","---
- My surfing friends are always telling me to, ""hang {loose}.""
",11/12/2013 1:35:07,10/14/2014 14:14:46,209,
777,"Rewrite the sentence, changing the underlined word to the appropriate tense.","She is a talented athlete, but she <u>had</u> poor sportsmanship.","---
- She is a talented athlete, but she {has} poor sportsmanship.
",10/30/2013 23:24:54,10/14/2014 19:11:51,190,
2186,Peter has an awesome name x2.,Peter has an awesome name x2.,"---
- Peter has an awes{}ome name x2.
",10/14/2014 21:23:46,10/14/2014 21:26:35,524,
2185,here is some text.,Peter has an awesome name?,"---
- Peter has an awes{}ome name.
",10/14/2014 21:21:35,10/14/2014 21:26:49,524,
2187,Peter has an awesome name x3.,Peter has an awesome name x55.,"---
- Peter has an awes{}ome name x55.
",10/14/2014 21:24:05,10/22/2014 22:14:28,524,
1418,Rewrite the sentence with proper capitalization.,"""charlotte's web"" has a sad ending.","---
- '""{Charlotte's Web}"" has a sad ending.'
",4/19/2014 15:42:35,12/3/2014 16:45:56,332,
1232,"Rewrite the sentence, replacing the blank word with <b>then</b> or <b>than</b>.",There is nowhere I'd rather live ___ New York City.,"---
- There is nowhere I'd rather live {than} New York City.
",4/19/2014 15:42:20,12/4/2014 20:19:38,271,
1877,"Rewrite the sentence, choosing the underlined address with appropriate commas.","The taxi is taking me to <u>14 Sesame Street, Chicago, Illinois 01234 / 14 Sesame Street Chicago Illinois 01234.</u> ","---
- The taxi is taking me to {14 Sesame Street, Chicago, Illinois 01234}.
",4/19/2014 15:43:02,12/18/2014 19:05:53,452,
715,"Rewrite the sentences, placing however at the beginning of the second sentence. (Don't forget to place a comma after <b>however</b>.)",We go apple picking in the fall. This year it was too cold.,"---
- We go apple picking in the fall. {However,} this year it was too cold.
",10/13/2013 23:20:17,12/18/2014 19:11:34,173,
1165,"Rewrite the sentence, replacing the underlined word with the past participle of ""become.""",They have <u>became</u> good friends.,"---
- They have {become} good friends.
",3/25/2014 16:40:54,12/18/2014 20:46:40,248,
67,Rewrite the sentence by using <b>but</b> to make the two smaller sentences into one larger sentence.,I will drop off the kids.  I have to make a call first.,"---
- I will drop off the kids{, but} I have to make a call first.
",9/15/2013 22:42:42,10/31/2013 20:48:20,22,
65,Rewrite the sentence by using <b>but</b> to make the two smaller sentences into one larger sentence.,I want to eat sushi.  The restaurants are closed.,"---
- I want to eat sushi{, but} the restaurants are closed.
",9/15/2013 22:37:58,10/31/2013 20:50:39,22,
66,Rewrite the sentence by using <b>but</b> to make the two smaller sentences into one larger sentence.,I can help you. I must leave in an hour.,"---
- I can help you{, but} I must leave in an hour.
",9/15/2013 22:39:03,10/31/2013 20:47:13,22,
