id,title,created,modified,categoryId,workbookId,description,classification,uid,flags
488,"Practice: Commas for ""Yes"" and ""No,"" Tag Questions, and Addressing People",4/19/2014 15:43:20,4/20/2014 20:16:10,37,1,"<b>Positive:</b> We are going to make it, aren't we?
<b>Negative:</b> You aren't on my team, are you?

Tag questions are little questions that we place at the end of sentences when we want to agree, disagree, or confirm what someone just said. If the first part of the sentence is positive (we <b>are</b> going to make it) then the tag question is negative (<b>aren't we</b>).",Tag Question,"Use a Comma to Set off the Words ""Yes"" and ""No""-alpha","{archived,production}"
482,Practice: Intensive Pronouns vs. Reflexive Pronouns,4/19/2014 15:43:14,4/20/2014 20:20:06,24,1,"<b>Intensive:</b> I organized the meeting <b>myself</b>.
<b>Reflexive:</b> I organized <u>myself</u> before going to the meeting.
<br>
Intensive Pronouns (<b>myself</b>) use the same words as reflexive pronouns (<u>myself</u>). However, when using intensive pronouns, the subject (I) emphasizes that it <i>does something</i> (organized the meeting). It did not do something to <i>itself</i> (organized <u>myself</u>).
<br>
",Intensive Pronoun,Intensive Pronouns-alpha,"{archived,production}"
489,Yes & No,4/19/2014 15:43:21,4/19/2014 15:43:21,37,1,"<b>Correct:</b> Yes, my husband is a lawyer.

<b>Incorrect:</b> Yes my husband is a lawyer.



<b>Correct:</b> No, I don't want to go.

<b>Incorrect:</b> No I don't want to go.



When we begin a sentence with <b>yes</b> or <b>no</b>, we always put a comma afterwards.",Punctuation,"Use a Comma to Set off the Words ""Yes"" and ""No""-2","{archived,production}"
478,Verb Mood Shift,4/19/2014 15:43:10,12/18/2014 19:35:32,43,1,"<b>Correct:</b> If I <b>were</b> you, I wouldn't drive down this road at night.

<b>Incorrect:</b> If I <b>was</b> you, I wouldn't drive down this road at night.



When we wish for something, or wonder if something could happen, we use ""were"" instead of ""was"".

If it is something that could or has been true, we use ""was"" instead of were.",Verb Shift,Recognize and Correct Innapropriate Shifts in Verb Voice and Mood-2,"{archived,production}"
490,Addressing People,4/19/2014 15:43:21,4/19/2014 15:43:21,37,1,"<b>Correct:</b> Can we go, Paul?

<b>Incorrect:</b> Can we go Paul?



<b>Correct:</b> Sarah, you should go to practice.

<b>Incorrect:</b> Sarah you should go to practice.



If we address somebody at the end of a sentence, we place a comma <i>before</i> their name. If we address somebody at the beginning of a sentence we place a comma <i>after</i> their name.",Punctuation,"Use a Comma to Set off the Words ""Yes"" and ""No""-3","{archived,production}"
491,Commas in a List,4/19/2014 15:43:22,4/19/2014 15:43:22,36,1,"<b>Correct:</b> This box has books, magazines, and newspaper articles.

<b>Incorrect:</b> This box has books magazines and newspaper articles.



We place commas after each item in a list (books, magazines,). We finish a list by placing the word ""and"" before the last item.",Punctuation,Use Colons and Commas in a List-1,"{archived,production}"
493,Colons,4/19/2014 15:43:22,4/19/2014 15:43:22,36,1,"<b>Correct:</b> The box was filled with stuff: two pairs of shoes, some keys, and a cup.

<b>Incorrect:</b> The box has: two pairs of shoes, some keys, and a cup.



We use colons (<b>filled with stuff:</b>) to begin a list. Colons can only be used after complete sentences. Colons are never placed after main verb of the sentence they are added too. After the colon begins the list, we place commas after each item in the list.",Punctuation,Use Colons and Commas in a List-2,"{archived,production}"
494,First Word of a Sentence,4/19/2014 15:43:23,4/19/2014 15:43:23,21,1,"<b>Correct:</b> <b>You</b> should climb Mount Washington.

<b>Incorrect:</b> <u>you</u> should climb Mount Washington.

<br>

Whenever we begin a new sentence, we always capitalize the first letter of the first word (<b>You</b>) of the sentence.

<br>",Capitalization,Use Correct Capitalization-1,"{archived,production}"
496,Proper Nouns,4/19/2014 15:43:24,4/19/2014 15:43:24,21,1,"<b>Correct:</b> Do you have a class with <b>Mr. Thompson</b>?

<b>Incorrect:</b> Do you have a class with <u>mr. thompson</u>?

<br>

We always capitalize the first letter of proper nouns (<b>Mr. Thompson</b>), which are people, places, and things, with names. We also capitalize any titles that might come before the proper noun, such as Mr., Ms., Dr., President, Professor, ect. Don't forget, ""I"" is a proper noun and is always capitalized.

<br>",Capitalize Proper Nouns,Use Correct Capitalization-2,"{archived,production}"
495,Practice: Correct Capitalization,4/19/2014 15:43:23,4/20/2014 20:18:38,21,1,"<b>Correct:</b> <b>You</b> should climb Mount Washington.
<b>Incorrect:</b> <u>you</u> should climb Mount Washington.
<br>
Whenever we begin a new sentence, we always capitalize the first letter of the first word (<b>You</b>) of the sentence.
<br>",Capitalization,Use Correct Capitalization-alpha,"{archived,production}"
492,Practice: Colons and Commas in a List,4/19/2014 15:43:22,4/20/2014 20:21:34,36,1,"<b>Correct:</b> This box has books, magazines, and newspaper articles.
<b>Incorrect:</b> This box has books magazines and newspaper articles.

We place commas after each item in a list (books, magazines,). We finish a list by placing the word ""and"" before the last item.",Punctuation,Use Colons and Commas in a List-alpha,"{archived,production}"
497,Quotations,4/19/2014 15:43:24,4/19/2014 15:43:24,21,1,"<b>Correct:</b> We heard a booming voice shout, ""<b>Who</b> are you?""

<b>Incorrect:</b> We heard a booming voice shout, ""<u>who</u> are you?""

<br>

When we use quotations in a sentence, we always capitalize the first letter of the first word (<b>Who</b>) of the quote as though it was starting a new sentence.

<br>",Capitalize First Words of Quotes,Use Correct Capitalization-3,"{archived,production}"
498,Addresses,4/19/2014 15:43:24,4/19/2014 15:43:24,21,1,"<b>Correct:</b> I live on 15 Deepwood Rd in Hartford CT.

<b>Incorrect:</b> I live on 15 deepwood rd in hartford ct.

<br>

The names of roads, towns, and states in addresses are all proper nouns, so they are capitalized. Don't forget to capitalize all the proper nouns in your address whenever you write it down.

<br>",Capitalize Addresses,Use Correct Capitalization-4,"{archived,production}"
499,Singular Possessive,4/19/2014 15:43:25,4/19/2014 15:43:25,34,1,"<b>Correct:</b> I think that is <b>Jane's</b> notebook.

<b>Incorrect:</b> That is <u>Janes</u> notebook.

<br>

Possessive nouns are used to show ownership of the noun written after it (<b>Jane's</b> <u>notebook</u>). 



Singular possessive nouns are usually made by adding an apostrophe and an ""s"" to the end of the word.",Possessive Tense,Form and Use Possessives-1,"{archived,production}"
506,"Practice: Capitalize Holidays, Product Names, and Geographic Names",4/19/2014 15:43:28,4/20/2014 20:26:43,14,1,"<b>Correct:</b> Which holiday is closest to today, <b>Christmas</b>, <b>Hanukkah</b>, <b>Valentine's Day</b>, or <b>Easter</b>?
<b>Incorrect:</b> Which holiday is closest to today, <u>christmas</u>, <u>hanukkah</u>, <u>valentines day</u>, or <u>easter</u>?
<br>
When we write holiday names, we always capitalize the first letter of all the words (New Year's Eve, Christmas Day, Fourth of July).
<br>",Holidays,"Capitalize Holidays, Product Names, and Geographic Names-alpha","{archived,production}"
501,Plural vs. Singular Possessive,4/19/2014 15:43:25,4/19/2014 15:43:26,34,1,"<b>Correct:</b> The <b>saddles</b> on each horse were both comfortable and stylish.

<b>Incorrect:</b> The <u>saddle's</u> on each horse were both comfortable and stylish.



Plural words that do <i>not</i> own something are written without an apostrophe.  Words with an apostrophe placed <i>before<i> an ""s"" are singular possessive words.",Plural vs. Possessive,Form and Use Possessives-2,"{archived,production}"
502,Plural Possessive,4/19/2014 15:43:26,4/19/2014 15:43:26,34,1,"<b>Many Boys:</b> Do not touch the <b>boys'</b> gear.

<b>One Boy</b>: Do not touch the <u>boy's</u> gear.



When multiple people or things own something we place an apostrophe after the ""s"" (<b>boys'</b>). When just one person or thing owns something we put the apostrophe <i>before</i> the ""s"".",Possessive Tense,Form and Use Possessives-3,"{archived,production}"
503,Use Commas and Quotation Marks in Dialogue,4/19/2014 15:43:26,4/19/2014 15:43:26,33,1,"<b>Correct:</b> A wise man one said, ""Doubt everything, find your own light.""

<b>Incorrect:</b> A wise man once said ""Doubt everything, find your own light.



We use a pair of quotation marks to show that someone is speaking. Whenever we use quotation marks, we always put a comma before the beginning of the quote (said,).",Punctuation,Use Commas and Quotation Marks in Dialogue-1,"{archived,production}"
505,Holidays,4/19/2014 15:43:28,4/19/2014 15:43:28,14,1,"<b>Correct:</b> Which holiday is closest to today, <b>Christmas</b>, <b>Hanukkah</b>, <b>Valentine's Day</b>, or <b>Easter</b>?

<b>Incorrect:</b> Which holiday is closest to today, <u>christmas</u>, <u>hanukkah</u>, <u>valentines day</u>, or <u>easter</u>?

<br>

When we write holiday names, we always capitalize the first letter of all the words (New Year's Eve, Christmas Day, Fourth of July).

<br>",Holidays,"Capitalize Holidays, Product Names, and Geographic Names-1","{archived,production}"
507,Product Names,4/19/2014 15:43:29,4/19/2014 15:43:29,14,1,"<b>Correct:</b> My favorite baseball team is the <b>Yankees</b>.

<b>Incorrect:</b> My favorite baseball team is the <u>yankees</u>.

<br>

We capitalize all product names. Product names include companies (Microsoft), sports teams (Yankees), and brand names (Coca-Cola).

<br>",Capitalize Product Names,"Capitalize Holidays, Product Names, and Geographic Names-2","{archived,production}"
508,Geographic Names,4/19/2014 15:43:29,4/19/2014 15:43:29,14,1,"<b>Correct:</b> I am moving to <b>Los Angeles</b> next month.

<b>Incorrect:</b> I am moving to <u>los angeles</u> next month.

<br>

We capitalize the names of all geographic places (cities, countries, towns, mountains, etc).

<br>",,"Capitalize Holidays, Product Names, and Geographic Names-3","{archived,production}"
509,Writing the Date,4/19/2014 15:43:31,4/19/2014 15:43:31,8,1,"<b>Correct:</b> August 30th, 1972

<b>Incorrect:</b> 1972, 30th, August

<br>

When we write dates, we start with the month (August), then the day (30th), and end with the year (1972). We also put a comma in between the day and the year (August 30th, 1972).

<br>",Date Arrangement,Use Commas for Dates and Lists.-1,"{archived,production}"
511,Writing Lists,4/19/2014 15:43:31,4/19/2014 15:43:31,8,1,"<b>Incorrect:</b> I'll have milk and toast and a muffin.

<b>Correct:</b> I'll have milk, toast, and a muffin.

<br>

When we write lists of three or more, we put a comma after each item in the list. We also put the word ""and"" before the last item of the list.

<br>",List Arrangment,Use Commas for Dates and Lists.-2,"{archived,production}"
500,Practice: Possessive Nouns,4/19/2014 15:43:25,4/20/2014 19:51:54,34,1,"<b>Correct:</b> I think that is <b>Jane's</b> notebook.
<b>Incorrect:</b> That is <u>Janes</u> notebook.
<br>
Possessive nouns are used to show ownership of the noun written after it (<b>Jane's</b> <u>notebook</u>). 

Singular possessive nouns are usually made by adding an apostrophe and an ""s"" to the end of the word.",Possessive Tense,Form and Use Possessives-alpha,"{archived,production}"
512,Capitalization: Dates,4/19/2014 15:43:32,4/19/2014 15:43:32,7,1,"<b>Correct:</b> My birthday is on <b>Wednesday</b>, <b>May</b> 4th, 1994.

<b>Incorrect:</b> My birthday is on <u>wednesday</u>, <u>may</u> 4th, 1994.

<br>

We capitalize the names of specific days and months (<b>Wednesday</b>, <b>May</b>).

<br>",Capitalize Dates,Capitalize Dates and Names of People-1,"{archived,production}"
514,Capitalization: Names,4/19/2014 15:43:33,4/19/2014 15:43:33,7,1,"<b>Correct:</b> <b>Sarah's</b> birthday is coming soon.

<b>Incorrect:</b> <u>sarah's</u> birthday is coming soon.

<br>

We capitalize names of people (<b>Sarah</b>, <b>Abraham Lincoln</b>).

<br>",Capitalize Names,Capitalize Dates and Names of People-2,"{archived,production}"
513,Practice: Capitalizing Dates and Names of People,4/19/2014 15:43:32,4/20/2014 23:52:50,7,1,"<b>Correct:</b> My birthday is on <b>Wednesday</b>, <b>May</b> 4th, 1994.
<b>Incorrect:</b> My birthday is on <u>wednesday</u>, <u>may</u> 4th, 1994.
<br>
We capitalize the names of specific days and months (<b>Wednesday</b>, <b>May</b>).
<br>",Capitalize Dates,Capitalize Dates and Names of People-alpha,"{archived,production}"
13,"Practice: Common, Proper, & Possessive Nouns",9/15/2013 21:37:22,5/27/2014 4:01:59,1,1,,,,{archived}
27,A,9/15/2013 22:16:34,5/27/2014 4:05:46,5,1,"<b>Incorrect:</b> I climbed <u>an</u> tree.
<b>Correct:</b> I climbed <b>a</b> tree.
<br>
Articles (<b>a</b>) are used before nouns (tree). The article <b>an</b> is used before nouns that start with vowel sounds (a, e, i, o, u).
<br>",Indefinite Article,,{archived}
371,A,4/19/2014 15:42:43,5/27/2014 4:13:09,5,1,"<b>Incorrect:</b> I climbed <u>an</u> tree.



<b>Correct:</b> I climbed <b>a</b> tree.



<br>



Articles (<b>a</b>) are used before nouns (tree). The article <b>an</b> is used before nouns that start with vowel sounds (a, e, i, o, u).



<br>",Indefinite Article,A vs. An-1,"{archived,production}"
272,Than vs. Then,4/19/2014 15:42:20,7/22/2014 16:33:07,20,1,"<b>Than:</b> I am older <b>than</b> my brother.



<b>Then:</b> The sky was pink, and <b>then</b> it became dark.



<br>



We use <b>than</b> to compare two or more things. We use <b>then</b> to say ""at that time.""



<br>",Commonly Confused Words,"Than, Then-2","{archived,production}"
146,Practice: Pronoun Shift,9/20/2013 22:26:49,8/7/2014 17:07:56,25,1,,,,{archived}
401,"Practice: Children, People",4/19/2014 15:42:48,10/8/2014 17:17:26,10,1,"<b>Correct:</b> Where are the <b>children</b> playing right now?
<b>Incorrect:</b> Where are the <u>childs</u> playing right now?
<br>
The word ""child"" has an irregular plural form. To make it plural, we add ""ren"" to the end (<b>children</b>).
<br>",Irregular Plural Nouns,"Child/Children, Person/People-alpha","{archived,production}"
362,Ourselves,4/19/2014 15:42:40,10/8/2014 17:20:05,11,1,"<b>Reflexive:</b> We worked <b>ourselves</b> to the point of exhaustion.

<b>Non-Reflexive:</b> Our company works almost 80 hours a week.

<br>

If the subject (We) does something to itself, we use a reflexive pronoun (<b>ourselves</b>). In the second example, the <i>company</i> is making us work instead of <i>us</i> working <b>ourselves</b>, so we do not use a reflexive pronoun.

<br>",Reflexive Pronouns,"Themselves, Itself, Herself-4","{archived,production}"
524,Peter's Name,10/14/2014 21:20:42,10/14/2014 21:20:42,62,1,,Peter's Name,,{}
525,Peter's Third Rule,10/22/2014 22:15:45,10/22/2014 22:15:45,62,1,,My New Rule,,{}
476,Verb Tense Shift,4/19/2014 15:43:10,12/18/2014 19:47:57,43,1,"<b>Correct:</b> That hat <b>doesn't</b> fit me because it <b>is</b> too small.

<b>Incorrect:</b> That had <b>didn't</b> fit me because it <b>is</b> too small.



Everything that happens in the present must be written in the present tense (<b>doesn't</b> fit me because it <b>is</b> too small). For things that happen in the past, everything must be written in the past tense. Lastly, everything that happens in the future must be written in the future tense. ",Verb Shift,Recognize and Correct Innapropriate Shifts in Verb Voice and Mood-1,"{archived,production}"
